Titles,Company,Category,Location,Benefits,Highlights,Opportunities,Posted_Date,Link,page_id
Senior QA Automation Engineer,"AdventSoft Co., Ltd.","IT Hardware, Software",Yangon,"Benefits: -Attractive Salary Package -Yearly Salary Review -Flexible Working Hour -Snack, Drink, Pantry, Tea Break -Monthly Team Activities -Yearly Company",Highlights:- Join technically strong development teams - Work for leading companies from Singapore - Gain foreign project experience - Fun working environment,Career Opportunities: - Wide business domain knowledge - Deep technical knowledge and expertise - Learn latest trends and technologies - Continuous learning opportunitie,20 Feb 2024,https://www.jobnet.com.mm/job/senior-qa-automation-engineer-adventsoft-co-ltd/95006,28
Senior Software Engineer (.NET),"AdventSoft Co., Ltd.","IT Hardware, Software",Yangon,"Benefits: -Attractive Salary Package -Yearly Salary Review -Flexible Working Hour -Snack, Drink, Pantry, Tea Break -Monthly Team Activities -Yearly Company",Highlights:- Join technically strong development teams - Work for leading companies from Singapore - Gain foreign project experience - Fun working environment,Career Opportunities: - Wide business domain knowledge - Deep technical knowledge and expertise - Learn latest trends and technologies - Continuous learning opportunitie,20 Feb 2024,https://www.jobnet.com.mm/job/senior-software-engineer-net-adventsoft-co-ltd/94517,28
Assistant Accountant,Max Hotels Group,"Finance, Accounting, Audit",Yangon,Benefits: Meal Ferry,Highlights:Fun working environment,Career Opportunities: Learn new skills on the job,20 Feb 2024,https://www.jobnet.com.mm/job/assistant-accountant-max-hotels-group/96217,28
Senior Java/Java EE Software Engineer,"AdventSoft Co., Ltd.","IT Hardware, Software",Yangon,"Benefits: -Attractive Salary Package -Yearly Salary Review -Flexible Working Hour -Snack, Drink, Pantry, Tea Break -Monthly Team Activities -Yearly Company",Highlights:- Join technically strong development teams - Work for leading companies from Singapore - Gain foreign project experience - Fun working environment,Career Opportunities: - Wide business domain knowledge - Deep technical knowledge and expertise - Learn latest trends and technologies - Continuous learning opportunitie,20 Feb 2024,https://www.jobnet.com.mm/job/senior-java-java-ee-software-engineer-adventsoft-co-ltd/96216,28
Senior Accountant,"Big Six Co.,Ltd.","Finance, Accounting, Audit",Yangon,Benefits: Working Day _ Mon ~ Sat Working Hour _ 08:00 ~ 05:00,Highlights:An awesome company,Career Opportunities: Possibility for job training,20 Feb 2024,https://www.jobnet.com.mm/job/senior-accountant-big-six-co-ltd/96215,28
After Sales Service Engineer (For YGN/ NPT/ MDY),"Hitachi Soe Electric & Machinery Co., Ltd.","Engineering, Technical, HSE",Yangon,Benefits: -Ferry Provided -Lunch Provided -Uniform Provided -Engineer Allowance -Travel Allowance -Safety Allowance,Highlights:-The very first company which can manufacture transformers in Myanmar  -Japan VS Myanmar working environment,Career Opportunities: -Training provided  -Learn new skills on job,20 Feb 2024,https://www.jobnet.com.mm/job/after-sales-service-engineer-for-ygn-npt-mdy-hitachi-soe-electric-and-machinery-co-ltd/96212,28
Client Relationship Manager,Industrial and Commercial Bank of China (ICBC),"Customer Service, Support",Yangon,Benefits: - Meal allowance  - Travel allowance  - Telecom allowance - Bonus,Highlights:Fun working environment  International Institute,Career Opportunities: Learn New skill  Management Training  Position Promotions,20 Feb 2024,https://www.jobnet.com.mm/job/client-relationship-manager-industrial-and-commercial-bank-of-china-icbc/96211,28
QA Analyst Mirco,"URC (Myanmar) Co., Ltd.",Quality Assurance,Yangon,Benefits: Bonus Ferry provided Meal provided Health benefit,Highlights:Join an experienced team learn new skill at work International standard,Career Opportunities: Training provided,20 Feb 2024,https://www.jobnet.com.mm/job/qa-analyst-mirco-urc-myanmar-co-ltd/96210,28
System Engineer,SHWE TAUNG GROUP,"IT Hardware, Software",Yangon,Benefits: - Meal Allowance - Rewards for over performance,Highlights:- International Standards - Joined an experienced team - Make a difference,Career Opportunities: - Training provided  - Learn new skills on the job - Promotion opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/system-engineer-shwe-taung-group/96209,28
Head Of Customer Care,"Good Brothers Co.,Ltd","Customer Service, Support",Yangon,Benefits: *Lunch Provided *Uniform Provided  *Office Hostel Provided,Highlights:Join a winning team,Career Opportunities: *Training Provided,20 Feb 2024,https://www.jobnet.com.mm/job/head-of-customer-care-good-brothers-co-ltd/94709,28
Assistant Procurement Manager,Asia Royal Hospital,"Procurement, Supply Chain",Yangon,Benefits: Annual Bonus. Yearly increment and service year allowance. Medical Care with discount for employee and family. Varieties of leave entitlement.,"Highlights:Warm, safe, transparent workplace.. Can get knowledge about varieties of pharmaceutical products and medication.",Career Opportunities: Continuous pharmaceutical trainings. Personal development trainings. Promotion career up to higher position.,20 Feb 2024,https://www.jobnet.com.mm/job/assistant-procurement-manager-asia-royal-hospital/96206,28
Sales Executive,"Daizen Myanmar Co., Ltd.","Sales, Business Development",Yangon,Benefits: - Bonus - Travel Allowance or Ferry - Reward for over performance,Highlights:- Fun working environment - International standards,Career Opportunities: Training Provided,20 Feb 2024,https://www.jobnet.com.mm/job/sales-executive-daizen-myanmar-co-ltd/96205,28
Assistant Engineer -Civil Or Road & Bridge,KMA Group of companies,"Engineering, Technical, HSE",Yangon,Benefits: Rewards for over performance,Highlights:A rapidly growing organization which will allow your future to grow simultaneously with team,"Career Opportunities: Together with the growth of company business, there are a lot of potential for career development of the employees",20 Feb 2024,https://www.jobnet.com.mm/job/assistant-engineer-civil-or-road-and-bridge-kma-group-of-companies/94858,28
Sales Supervisor,"Amigos International Co.,Ltd","Sales, Business Development",Yangon,Benefits: Bonus Commission Overtime Meal Allowance,Highlights:Fun working environment   Join an experienced Team,Career Opportunities: Training Provided,20 Feb 2024,https://www.jobnet.com.mm/job/sales-supervisor-amigos-international-co-ltd/95085,28
Area Sales Manager (Real Estate),KMA Group of companies,"Sales, Business Development",Bago Division,Benefits: Rewards for over performance,Highlights:A rapidly growing organization which will allow your future to grow simultaneously with team,"Career Opportunities: Together with the growth of company business, there are a lot of potential for career development of the employees",20 Feb 2024,https://www.jobnet.com.mm/job/area-sales-manager-real-estate-kma-group-of-companies/92527,28
International School Subject Teachers,Global International School,"Education, Teaching, Childcare",Yangon,Benefits: - Monthly bonus for no absence  - Reward for over performance,Highlights:- Join an experienced team  - Fun working environment   - Make a difference,Career Opportunities: -  Promotional opportunities  -  Management potential   -  Training Provided,20 Feb 2024,https://www.jobnet.com.mm/job/international-school-subject-teachers-global-international-school/96203,28
Energy Administrator,AP Towers,Administrative,Yangon,Benefits: * Reward over performance,Highlights:* Make a difference,Career Opportunities: * Learn new skills on job,20 Feb 2024,https://www.jobnet.com.mm/job/energy-administrator-ap-towers/96202,28
Receptionist,Kings Yangon,"Customer Service, Support",Yangon,Benefits: Ferry Subsidize Meal Allowance,Highlights:International working environment with variety of culture,Career Opportunities: Two times performance review per year,20 Feb 2024,https://www.jobnet.com.mm/job/receptionist-kings-yangon/96201,28
Office Staff (GF-နေပြည်တော်ရုံးခွဲ),Great Foundation Industries Company Limited,Administrative,NayPyiTaw,Benefits: အဆောင်စီစဉ်ပေးမည်,Highlights:Join an experienced team,Career Opportunities: learn new skills on the job,20 Feb 2024,https://www.jobnet.com.mm/job/office-staff-gf-နေပြည်တော်ရုံးခွဲ-great-foundation-industries-company-limited/95535,28
Quality Management Representative,Myanmar Golden Eagle Co Ltd,Quality Assurance,Yangon,Benefits: Ferry Provided Sat & Sun Off Supportive Health Insurance for all employee,Highlights:International Standard Fun Working Environment,Career Opportunities: Internal / External Training Provided Learn new Skills on the job Promotion opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/quality-management-representative-myanmar-golden-eagle-co-ltd/96197,28
IT Officer,SLG Education (SIS Myanmar),"IT Hardware, Software",Yangon,Benefits: • Ferry Way • Sunday and Alternate Saturday off,Highlights:• Fun Working environment • International Standards,Career Opportunities: • Learn news skills on the job • Promotion Opportunities • Training,20 Feb 2024,https://www.jobnet.com.mm/job/it-officer-slg-education-sis-myanmar/96196,28
Senior Associate - Internal Audit,Yoma Bank,"Finance, Accounting, Audit",Yangon,Benefits: •    Ferry Provided •    Mobile Phone Allowance •    Life Insurance •    Limited Medical Cover,Highlights:•    Empowered Working Environment •    Diverse Team,Career Opportunities: •    Learning and Development Platform •    Opportunities to Explore Multiple Career Paths,20 Feb 2024,https://www.jobnet.com.mm/job/senior-associate-internal-audit-yoma-bank/96195,28
Manager/ Assistant Manager - Internal Audit,Yoma Bank,"Finance, Accounting, Audit",Yangon,Benefits: •	Ferry Provided •	Mobile Phone Allowance •	Life Insurance •	Limited Medical Cover,Highlights:•	Empowered Working Environment •	Diverse Team,Career Opportunities: •	Learning and Development Platform •	Opportunities to Explore Multiple Career Paths,20 Feb 2024,https://www.jobnet.com.mm/job/manager-assistant-manager-internal-audit-yoma-bank/96194,28
IT Assistant Executive (Data & BI),Leading Myanmar Retailer,"IT Hardware, Software",Yangon,Benefits: * Transportation Arrangement * Yearly Bonus,Highlights:* Join an experience team,Career Opportunities: * Training provided and promotion opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/it-assistant-executive-data-and-bi-leading-myanmar-retailer/96192,28
Warehouse Supervisor,Annam Myanmar,"Logistics, Warehousing, Port",Yangon,Benefits: * 8 AM to 5 PM * Travel Allowance (or) Ferry Way * Phone Bill Allowance * Yearly Bonus  * Sat & Sun Off * Public Holiday Off,Highlights:* Fun working environment * Join an experienced team,Career Opportunities: * Career growth Opportunities * Training provided,20 Feb 2024,https://www.jobnet.com.mm/job/warehouse-supervisor-annam-myanmar/96189,29
Tax Manager,Asia Strategic Holdings,"Finance, Accounting, Audit",Yangon,Benefits: - Overtime Payment - Rewards for over performance,Highlights:- Fun Working Environment  - International Standards  - Make a difference - Join an experienced team,Career Opportunities: - Training Provided  - Promotion opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/tax-manager-asia-strategic-holdings/96187,29
Strategy And Promotion - Deputy Manager,MPT - Myanma Posts & Telecommunications,"Strategy, Planning",Yangon,Benefits: Ferry Transport Health Insurance Annual Bonus Company provided mobile connection,Highlights:An awesome company - Join a winning team - You can make a difference,Career Opportunities: Opportunities for self-development through training exposure through project participation and promotion on the job,20 Feb 2024,https://www.jobnet.com.mm/job/strategy-and-promotion-deputy-manager-mpt-myanma-posts-and-telecommunications/96186,29
B2B Sales Executive,Super Seven Stars,"Sales, Business Development",Yangon,Benefits: Accommodation Provide,Highlights:Join a winning team,Career Opportunities: Possibility for job training,20 Feb 2024,https://www.jobnet.com.mm/job/b2b-sales-executive-super-seven-stars/95895,29
"Loan Officer (Mandalay, Magway)","Hayman Capital Microfinance Co,Ltd","Customer Service, Support",Magway Division,Benefits: Monthly Incentive Medical Benefit,"Highlights:Mon To Fri (8:30 AM to 5:30 PM) Sat, Sun and Public Holiday",Career Opportunities: - Learn New skills - Promotion Opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/loan-officer-mandalay-magway-hayman-capital-microfinance-co-ltd/96185,29
"Assistant Manager/Manager, Digital Product",ATOM,"IT Hardware, Software",Yangon,Benefits: Airtime Usage Medical Insurance Coverage Bonus Entitlement,Highlights:Make a difference! Join an experienced team!,Career Opportunities: Learn new Skills on the job,20 Feb 2024,https://www.jobnet.com.mm/job/assistant-manager-manager-digital-product-atom/96184,29
Admin Executive,"Otsuka Myanmar Co.,Ltd",Administrative,Yangon,Benefits: Benefit will be provided according to company policy.,Highlights:o International Standard  o Join an experienced team,Career Opportunities: 1. Learn new skills on the job 2. Promotion opportunities,20 Feb 2024,https://www.jobnet.com.mm/job/admin-executive-otsuka-myanmar-co-ltd/96183,29
Senior Training Designer,Dai-ichi Life Insurance Myanmar Ltd.,"HR, Training and Recruitment",Yangon,Benefits: Rewards for over performance,Highlights:Join an experienced team,Career Opportunities: Learn new skills on the job,20 Feb 2024,https://www.jobnet.com.mm/job/senior-training-designer-dai-ichi-life-insurance-myanmar-ltd/96182,29
